transaction_date,customer_name,transaction_type,revenue,cost,product,order_status,department,profit,forecasted_revenue
2024-08-01,Customer_0484,Sale,1491865262.00,895119157.20,Product_0484,Delivered,Sales,596746104.80,1581377177.72
2024-08-02,Customer_0485,Sale,1236188852.00,1174379409.40,Product_0485,Cancelled,Marketing,61809442.60,1260912629.04
2024-08-03,Customer_0486,Return,1297094950.00,2272628516.00,Product_0486,Returned,Operations,-975533566.00,0.00
2024-08-04,Customer_0487,Sale,1032134523.00,722494166.10,Product_0487,Completed,Finance,309640356.90,1063098558.69
2024-08-05,Customer_0488,Sale,1177707604.00,836172398.84,Product_0488,Processing,IT,341535205.16,1165930527.96
2024-08-06,Customer_0489,Sale,613920696.00,540250212.48,Product_0489,Shipped,HR,73670483.52,626199109.92
2024-08-07,Customer_0490,Sale,1180149067.00,979523725.61,Product_0490,Delivered,Support,200625341.39,1180149067.00
2024-08-08,Customer_0491,Sale,722783382.00,686644212.90,Product_0491,Cancelled,Sales,36139169.10,737239049.64
2024-08-09,Customer_0492,Return,216120036.00,380038056.00,Product_0492,Returned,Marketing,-163918020.00,0.00
2024-08-10,Customer_0493,Sale,1897224178.00,1498807100.62,Product_0493,Completed,Operations,398417077.38,1821335210.88
2024-08-11,Customer_0494,Sale,776989899.00,567202626.27,Product_0494,Processing,Finance,209787272.73,808069494.96
2024-08-12,Customer_0495,Sale,2011933670.00,1529069589.20,Product_0495,Shipped,IT,482864080.80,2172888363.60
2024-08-13,Customer_0496,Sale,755226515.00,626838007.45,Product_0496,Delivered,HR,128388507.55,740121984.70
2024-08-14,Customer_0497,Sale,200830877.00,190789333.15,Product_0497,Cancelled,Support,10041543.85,204847494.54
2024-08-15,Customer_0498,Return,1517028427.00,3462477026.00,Product_0498,Returned,Sales,-1945448599.00,0.00
2024-08-16,Customer_0499,Sale,114854231.00,72358165.53,Product_0499,Completed,Marketing,42496065.47,121745484.86
2024-08-17,Customer_0500,Sale,1757151085.00,1563864465.65,Product_0500,Processing,Operations,193286619.35,1792294106.70
2024-08-18,Customer_0501,Sale,2028865623.00,1460783248.56,Product_0501,Shipped,Finance,568082374.44,2049154279.23
2024-08-19,Customer_0502,Sale,708545130.00,609348811.80,Product_0502,Delivered,IT,99196318.20,772314191.70
2024-08-20,Customer_0503,Sale,1905613895.00,1810333200.25,Product_0503,Cancelled,HR,95280694.75,1943726172.90
2024-08-21,Customer_0504,Return,1296235758.00,2329899236.00,Product_0504,Returned,Support,-1033663478.00,0.00
2024-08-22,Customer_0505,Sale,665749106.00,379476990.42,Product_0505,Completed,Sales,286272115.58,652434123.88
2024-08-23,Customer_0506,Sale,993631043.00,735286971.82,Product_0506,Processing,Marketing,258344071.18,943949490.85
2024-08-24,Customer_0507,Sale,1098350244.00,889663697.64,Product_0507,Shipped,Operations,208686546.36,1120317248.88
2024-08-25,Customer_0508,Sale,1305197990.00,1018054432.20,Product_0508,Delivered,Finance,287143557.80,1305197990.00
2024-08-26,Customer_0509,Sale,2010825570.00,1910284291.50,Product_0509,Cancelled,IT,100541278.50,2051042081.40
2024-08-27,Customer_0510,Return,939710576.00,2837126283.00,Product_0510,Returned,HR,-1897415707.00,0.00
2024-08-28,Customer_0511,Sale,15549625.00,13839166.25,Product_0511,Completed,Support,1710458.75,16793595.00
2024-08-29,Customer_0512,Sale,1357563167.00,1140353060.28,Product_0512,Processing,Sales,217210106.72,1303260640.32
2024-08-30,Customer_0513,Sale,740729485.00,585176293.15,Product_0513,Shipped,Marketing,155553191.85,807395138.65
2024-08-31,Customer_0514,Sale,814125289.00,659441484.09,Product_0514,Delivered,Operations,154683804.91,781560277.44
2024-09-01,Customer_0515,Sale,462698099.00,439563194.05,Product_0515,Cancelled,Finance,23134904.95,471952060.98
2024-09-02,Customer_0516,Return,1451954625.00,2399205852.00,Product_0516,Returned,IT,-947251227.00,0.00
2024-09-03,Customer_0517,Sale,1386832618.00,998519484.96,Product_0517,Completed,HR,388313133.04,1331359313.28
2024-09-04,Customer_0518,Sale,756337118.00,620196436.76,Product_0518,Processing,Support,136140681.24,786590602.72
2024-09-05,Customer_0519,Sale,94823341.00,56894004.60,Product_0519,Shipped,Sales,37929336.40,90082173.95
2024-09-06,Customer_0520,Sale,1277692755.00,945492638.70,Product_0520,Delivered,Marketing,332200116.30,1213808117.25
2024-09-07,Customer_0521,Sale,1091256457.00,1036693634.15,Product_0521,Cancelled,Operations,54562822.85,1113081586.14
2024-09-08,Customer_0522,Return,952205821.00,1774644551.00,Product_0522,Returned,Finance,-822438730.00,0.00
2024-09-09,Customer_0523,Sale,271846834.00,165826568.74,Product_0523,Completed,IT,106020265.26,282720707.36
2024-09-10,Customer_0524,Sale,114700465.00,94054381.30,Product_0524,Processing,HR,20646083.70,116994474.30
2024-09-11,Customer_0525,Sale,734139865.00,499215108.20,Product_0525,Shipped,Support,234924756.80,778188256.90
2024-09-12,Customer_0526,Sale,1553003293.00,1320052799.05,Product_0526,Delivered,Sales,232950493.95,1630653457.65
2024-09-13,Customer_0527,Sale,2119539887.00,2013562892.65,Product_0527,Cancelled,Marketing,105976994.35,2161930684.74
2024-09-14,Customer_0528,Return,426781401.00,2477825074.00,Product_0528,Returned,Operations,-2051043673.00,0.00
2024-09-15,Customer_0529,Sale,361818198.00,300309104.34,Product_0529,Completed,Finance,61509093.66,354581834.04
2024-09-16,Customer_0530,Sale,1161114341.00,801168895.29,Product_0530,Processing,IT,359945445.71,1114669767.36
2024-09-17,Customer_0531,Sale,1487487519.00,862742761.02,Product_0531,Shipped,HR,624744757.98,1413113143.05
2024-09-18,Customer_0532,Sale,1324523704.00,913921355.76,Product_0532,Delivered,Support,410602348.24,1417240363.28
2024-09-19,Customer_0533,Sale,313156250.00,297498437.50,Product_0533,Cancelled,Sales,15657812.50,319419375.00
2024-09-20,Customer_0534,Return,1221537090.00,2962638710.00,Product_0534,Returned,Marketing,-1741101620.00,0.00
2024-09-21,Customer_0535,Sale,1425898433.00,1112200777.74,Product_0535,Completed,Operations,313697655.26,1454416401.66
2024-09-22,Customer_0536,Sale,1360056215.00,1115246096.30,Product_0536,Processing,Finance,244810118.70,1332855090.70
2024-09-23,Customer_0537,Sale,450770132.00,333569897.68,Product_0537,Shipped,IT,117200234.32,459785534.64
2024-09-24,Customer_0538,Sale,971498582.00,582899149.20,Product_0538,Delivered,HR,388599432.80,922923652.90
2024-09-25,Customer_0539,Sale,1170534605.00,1112007874.75,Product_0539,Cancelled,Support,58526730.25,1193945297.10
2024-09-26,Customer_0540,Return,427314427.00,607621078.00,Product_0540,Returned,Sales,-180306651.00,0.00
2024-09-27,Customer_0541,Sale,930475304.00,614113700.64,Product_0541,Completed,Marketing,316361603.36,958389563.12
2024-09-28,Customer_0542,Sale,228340878.00,139287935.58,Product_0542,Processing,Operations,89052942.42,230624286.78
2024-09-29,Customer_0543,Sale,112365262.00,68542809.82,Product_0543,Shipped,Finance,43822452.18,111241609.38
2024-09-30,Customer_0544,Sale,266611184.00,175963381.44,Product_0544,Delivered,IT,90647802.56,255946736.64
2024-10-01,Customer_0545,Sale,785638684.00,746356749.80,Product_0545,Cancelled,HR,39281934.20,801351457.68
2024-10-02,Customer_0546,Return,1359971610.00,3337586895.00,Product_0546,Returned,Support,-1977615285.00,0.00
2024-10-03,Customer_0547,Sale,1265273774.00,1062829970.16,Product_0547,Completed,Sales,202443803.84,1315884724.96
2024-10-04,Customer_0548,Sale,1561941541.00,937164924.60,Product_0548,Processing,Marketing,624776616.40,1702516279.69
2024-10-05,Customer_0549,Sale,1174889566.00,939911652.80,Product_0549,Shipped,Operations,234977913.20,1174889566.00
2024-10-06,Customer_0550,Sale,1687516024.00,1198136377.04,Product_0550,Delivered,Finance,489379646.96,1755016664.96
2024-10-07,Customer_0551,Sale,1190922105.00,1131375999.75,Product_0551,Cancelled,IT,59546105.25,1214740547.10
2024-10-08,Customer_0552,Return,997277275.00,2174482193.00,Product_0552,Returned,HR,-1177204918.00,0.00
2024-10-09,Customer_0553,Sale,597252619.00,465857042.82,Product_0553,Completed,Support,131395576.18,615170197.57
2024-10-10,Customer_0554,Sale,1758408398.00,967124618.90,Product_0554,Processing,Sales,791283779.10,1705656146.06
2024-10-11,Customer_0555,Sale,1494605797.00,1135900405.72,Product_0555,Shipped,Marketing,358705391.28,1554390028.88
2024-10-12,Customer_0556,Sale,668227439.00,501170579.25,Product_0556,Delivered,Operations,167056859.75,648180615.83
2024-10-13,Customer_0557,Sale,1028554008.00,977126307.60,Product_0557,Cancelled,Finance,51427700.40,1049125088.16
2024-10-14,Customer_0558,Return,590741774.00,1426233696.00,Product_0558,Returned,IT,-835491922.00,0.00
2024-10-15,Customer_0559,Sale,907209618.00,662263021.14,Product_0559,Completed,HR,244946596.86,889065425.64
2024-10-16,Customer_0560,Sale,1077170049.00,635530328.91,Product_0560,Processing,Support,441639720.09,1109485150.47
2024-10-17,Customer_0561,Sale,1078462002.00,927477321.72,Product_0561,Shipped,Sales,150984680.28,1100031242.04
2024-10-18,Customer_0562,Sale,1654134342.00,1141352695.98,Product_0562,Delivered,Marketing,512781646.02,1703758372.26
2024-10-19,Customer_0563,Sale,947217247.00,899856384.65,Product_0563,Cancelled,Operations,47360862.35,966161591.94
2024-10-20,Customer_0564,Return,1999586476.00,2292234241.00,Product_0564,Returned,Finance,-292647765.00,0.00
2024-10-21,Customer_0565,Sale,2125142645.00,1785119821.80,Product_0565,Completed,IT,340022823.20,2146394071.45
2024-10-22,Customer_0566,Sale,176032564.00,112660840.96,Product_0566,Processing,HR,63371723.04,170751587.08
2024-10-23,Customer_0567,Sale,976784657.00,781427725.60,Product_0567,Shipped,Support,195356931.40,1035391736.42
2024-10-24,Customer_0568,Sale,842578475.00,471843946.00,Product_0568,Delivered,Sales,370734529.00,867855829.25
2024-10-25,Customer_0569,Sale,1958989115.00,1861039659.25,Product_0569,Cancelled,Marketing,97949455.75,1998168897.30
2024-10-26,Customer_0570,Return,506765661.00,915443210.00,Product_0570,Returned,Operations,-408677549.00,0.00
2024-10-27,Customer_0571,Sale,1301232338.00,1158096780.82,Product_0571,Completed,Finance,143135557.18,1366293954.90
2024-10-28,Customer_0572,Sale,1552887993.00,993848315.52,Product_0572,Processing,IT,559039677.48,1630532392.65
2024-10-29,Customer_0573,Sale,1280037179.00,806423422.77,Product_0573,Shipped,HR,473613756.23,1216035320.05
2024-10-30,Customer_0574,Sale,930826417.00,558495850.20,Product_0574,Delivered,Support,372330566.80,921518152.83
2024-10-31,Customer_0575,Sale,1242556167.00,1180428358.65,Product_0575,Cancelled,Sales,62127808.35,1267407290.34
2024-11-01,Customer_0576,Return,2010149943.00,3549773661.00,Product_0576,Returned,Marketing,-1539623718.00,0.00
2024-11-02,Customer_0577,Sale,46778192.00,36019207.84,Product_0577,Completed,Operations,10758984.16,49117101.60
2024-11-03,Customer_0578,Sale,762385780.00,594660908.40,Product_0578,Processing,Finance,167724871.60,724266491.00
2024-11-04,Customer_0579,Sale,445412343.00,271701529.23,Product_0579,Shipped,IT,173710813.77,467682960.15
2024-11-05,Customer_0580,Sale,310857674.00,230034678.76,Product_0580,Delivered,HR,80822995.24,310857674.00
2024-11-06,Customer_0581,Sale,624525707.00,593299421.65,Product_0581,Cancelled,Support,31226285.35,637016221.14
2024-11-07,Customer_0582,Return,1435457824.00,2438987882.00,Product_0582,Returned,Sales,-1003530058.00,0.00
2024-11-08,Customer_0583,Sale,1274102880.00,955577160.00,Product_0583,Completed,Marketing,318525720.00,1223138764.80
2024-11-09,Customer_0584,Sale,1970737354.00,1714541497.98,Product_0584,Processing,Operations,256195856.02,1951029980.46
2024-11-10,Customer_0585,Sale,1058259928.00,804277545.28,Product_0585,Shipped,Finance,253982382.72,1142920722.24
2024-11-11,Customer_0586,Sale,575286051.00,339418770.09,Product_0586,Delivered,IT,235867280.91,592544632.53
2024-11-12,Customer_0587,Sale,526179565.00,499870586.75,Product_0587,Cancelled,HR,26308978.25,536703156.30
2024-11-13,Customer_0588,Return,1231399546.00,2879212995.00,Product_0588,Returned,Support,-1647813449.00,0.00
2024-11-14,Customer_0589,Sale,320151922.00,272129133.70,Product_0589,Completed,Sales,48022788.30,332957998.88
2024-11-15,Customer_0590,Sale,442533087.00,393854447.43,Product_0590,Processing,Marketing,48678639.57,469085072.22
2024-11-16,Customer_0591,Sale,719261805.00,546638971.80,Product_0591,Shipped,Operations,172622833.20,704876568.90
2024-11-17,Customer_0592,Sale,2129289858.00,1277573914.80,Product_0592,Delivered,Finance,851715943.20,2150582756.58
2024-11-18,Customer_0593,Sale,1440514760.00,1368489022.00,Product_0593,Cancelled,IT,72025738.00,1469325055.20
2024-11-19,Customer_0594,Return,4036099.00,745967256.00,Product_0594,Returned,HR,-741931157.00,0.00
2024-11-20,Customer_0595,Sale,1231805584.00,1071670858.08,Product_0595,Completed,Support,160134725.92,1194851416.48
2024-11-21,Customer_0596,Sale,1345955525.00,807573315.00,Product_0596,Processing,Sales,538382210.00,1319036414.50
2024-11-22,Customer_0597,Sale,1420447700.00,1178971591.00,Product_0597,Shipped,Marketing,241476109.00,1377834269.00
2024-11-23,Customer_0598,Sale,2039216833.00,1549804793.08,Product_0598,Delivered,Operations,489412039.92,1957648159.68
2024-11-24,Customer_0599,Sale,1749038229.00,1661586317.55,Product_0599,Cancelled,Finance,87451911.45,1784018993.58
2024-11-25,Customer_0600,Return,1148736185.00,2573343828.00,Product_0600,Returned,IT,-1424607643.00,0.00
2024-11-26,Customer_0601,Sale,155288899.00,108702229.30,Product_0601,Completed,HR,46586669.70,164606232.94
2024-11-27,Customer_0602,Sale,573199369.00,481487469.96,Product_0602,Processing,Support,91711899.04,619055318.52
2024-11-28,Customer_0603,Sale,937320132.00,609258085.80,Product_0603,Shipped,Sales,328062046.20,974812937.28
2024-11-29,Customer_0604,Sale,301383845.00,198913337.70,Product_0604,Delivered,Marketing,102470507.30,322480714.15
2024-11-30,Customer_0605,Sale,1192768891.00,1133130446.45,Product_0605,Cancelled,Operations,59638444.55,1216624268.82
2024-12-01,Customer_0606,Return,679446029.00,837641763.00,Product_0606,Returned,Finance,-158195734.00,0.00
2024-12-02,Customer_0607,Sale,1608299791.00,1334888826.53,Product_0607,Completed,IT,273410964.47,1560050797.27
2024-12-03,Customer_0608,Sale,1718368533.00,1116939546.45,Product_0608,Processing,HR,601428986.55,1718368533.00
2024-12-04,Customer_0609,Sale,796858762.00,693267122.94,Product_0609,Shipped,Support,103591639.06,844670287.72
2024-12-05,Customer_0610,Sale,1885863582.00,1565266773.06,Product_0610,Delivered,Sales,320596808.94,1980156761.10
2024-12-06,Customer_0611,Sale,1780091699.00,1691087114.05,Product_0611,Cancelled,Marketing,89004584.95,1815693532.98
2024-12-07,Customer_0612,Return,830274365.00,2309044268.00,Product_0612,Returned,Operations,-1478769903.00,0.00
2024-12-08,Customer_0613,Sale,2030937079.00,1117015393.45,Product_0613,Completed,Finance,913921685.55,1970008966.63
2024-12-09,Customer_0614,Sale,1334482476.00,1147654929.36,Product_0614,Processing,IT,186827546.64,1294448001.72
2024-12-10,Customer_0615,Sale,1544583570.00,942195977.70,Product_0615,Shipped,HR,602387592.30,1590921077.10
2024-12-11,Customer_0616,Sale,573398332.00,441516715.64,Product_0616,Delivered,Support,131881616.36,613536215.24
2024-12-12,Customer_0617,Sale,2127573457.00,2021194784.15,Product_0617,Cancelled,Sales,106378672.85,2170124926.14
2024-12-13,Customer_0618,Return,1576793290.00,1652641463.00,Product_0618,Returned,Marketing,-75848173.00,0.00
2024-12-14,Customer_0619,Sale,2117852863.00,1567211118.62,Product_0619,Completed,Operations,550641744.38,2160209920.26
2024-12-15,Customer_0620,Sale,598437394.00,514656158.84,Product_0620,Processing,Finance,83781235.16,616390515.82
2024-12-16,Customer_0621,Sale,114697409.00,96345823.56,Product_0621,Shipped,IT,18351585.44,119285305.36
2024-12-17,Customer_0622,Sale,1125438379.00,799061249.09,Product_0622,Delivered,HR,326377129.91,1069166460.05
2024-12-18,Customer_0623,Sale,528932861.00,502486217.95,Product_0623,Cancelled,Support,26446643.05,539511518.22
2024-12-19,Customer_0624,Return,1143620176.00,2309331929.00,Product_0624,Returned,Sales,-1165711753.00,0.00
2024-12-20,Customer_0625,Sale,1288093752.00,953189376.48,Product_0625,Completed,Marketing,334904375.52,1404022189.68
2024-12-21,Customer_0626,Sale,549523069.00,318723380.02,Product_0626,Processing,Operations,230799688.98,544027838.31
2024-12-22,Customer_0627,Sale,1056940449.00,739858314.30,Product_0627,Shipped,Finance,317082134.70,1046371044.51
2024-12-23,Customer_0628,Sale,817255449.00,457663051.44,Product_0628,Delivered,IT,359592397.56,858118221.45
2024-12-24,Customer_0629,Sale,439048712.00,417096276.40,Product_0629,Cancelled,HR,21952435.60,447829686.24
2024-12-25,Customer_0630,Return,1120570208.00,3245632646.00,Product_0630,Returned,Support,-2125062438.00,0.00
2024-12-26,Customer_0631,Sale,143891933.00,84896240.47,Product_0631,Completed,Sales,58995692.53,155403287.64
2024-12-27,Customer_0632,Sale,284241855.00,233078321.10,Product_0632,Processing,Marketing,51163533.90,289926692.10
2024-12-28,Customer_0633,Sale,348278427.00,289071094.41,Product_0633,Shipped,Operations,59207332.59,369175132.62
2024-12-29,Customer_0634,Sale,1003187273.00,782486072.94,Product_0634,Delivered,Finance,220701200.06,1043314763.92
2024-12-30,Customer_0635,Sale,638601151.00,606671093.45,Product_0635,Cancelled,IT,31930057.55,651373174.02
2024-12-31,Customer_0636,Return,1738607966.00,3099468667.00,Product_0636,Returned,HR,-1360860701.00,0.00
2025-01-01,Customer_0637,Sale,1549769331.00,914363905.29,Product_0637,Completed,Support,635405425.71,1518773944.38
2025-01-02,Customer_0638,Sale,739097623.00,576496145.94,Product_0638,Processing,Sales,162601477.06,768661527.92
2025-01-03,Customer_0639,Sale,1529523139.00,963599577.57,Product_0639,Shipped,Marketing,565923561.43,1621294527.34
2025-01-04,Customer_0640,Sale,861881191.00,534366338.42,Product_0640,Delivered,Operations,327514852.58,939450498.19
2025-01-05,Customer_0641,Sale,733603369.00,696923200.55,Product_0641,Cancelled,Finance,36680168.45,748275436.38
2025-01-06,Customer_0642,Return,857961497.00,1190378002.00,Product_0642,Returned,IT,-332416505.00,0.00
2025-01-07,Customer_0643,Sale,1169432225.00,900462813.25,Product_0643,Completed,HR,268969411.75,1216209514.00
2025-01-08,Customer_0644,Sale,1903296678.00,1408439541.72,Product_0644,Processing,Support,494857136.28,1960395578.34
2025-01-09,Customer_0645,Sale,1381349681.00,1174147228.85,Product_0645,Shipped,Sales,207202452.15,1381349681.00
2025-01-10,Customer_0646,Sale,1569368367.00,1192719958.92,Product_0646,Delivered,Marketing,376648408.08,1632143101.68
2025-01-11,Customer_0647,Sale,542001103.00,514901047.85,Product_0647,Cancelled,Operations,27100055.15,552841125.06
2025-01-12,Customer_0648,Return,1142063987.00,2557394316.00,Product_0648,Returned,Finance,-1415330329.00,0.00
2025-01-13,Customer_0649,Sale,455478057.00,277841614.77,Product_0649,Completed,IT,177636442.23,482806740.42
2025-01-14,Customer_0650,Sale,1403224825.00,1220805597.75,Product_0650,Processing,HR,182419227.25,1375160328.50
2025-01-15,Customer_0651,Sale,1638030223.00,1277663573.94,Product_0651,Shipped,Support,360366649.06,1605269618.54
2025-01-16,Customer_0652,Sale,1425702417.00,969477643.56,Product_0652,Delivered,Sales,456224773.44,1425702417.00
2025-01-17,Customer_0653,Sale,1169338821.00,1110871879.95,Product_0653,Cancelled,Marketing,58466941.05,1192725597.42
2025-01-18,Customer_0654,Return,1718341396.00,3601474967.00,Product_0654,Returned,Operations,-1883133571.00,0.00
2025-01-19,Customer_0655,Sale,840440752.00,705970231.68,Product_0655,Completed,Finance,134470520.32,815227529.44
2025-01-20,Customer_0656,Sale,77717845.00,52070956.15,Product_0656,Processing,IT,25646888.85,77717845.00
2025-01-21,Customer_0657,Sale,1420644931.00,994451451.70,Product_0657,Shipped,HR,426193479.30,1477470728.24
2025-01-22,Customer_0658,Sale,1677067973.00,1291342339.21,Product_0658,Delivered,Support,385725633.79,1660297293.27
2025-01-23,Customer_0659,Sale,1079233109.00,1025271453.55,Product_0659,Cancelled,Sales,53961655.45,1100817771.18
2025-01-24,Customer_0660,Return,1418390419.00,3139754960.00,Product_0660,Returned,Marketing,-1721364541.00,0.00
2025-01-25,Customer_0661,Sale,2007496509.00,1565847277.02,Product_0661,Completed,Operations,441649231.98,2107871334.45
2025-01-26,Customer_0662,Sale,1838438478.00,1286906934.60,Product_0662,Processing,Finance,551531543.40,1801669708.44
2025-01-27,Customer_0663,Sale,1033540487.00,589118077.59,Product_0663,Shipped,IT,444422409.41,1033540487.00
2025-01-28,Customer_0664,Sale,2089911144.00,1671928915.20,Product_0664,Delivered,HR,417982228.80,2110810255.44
2025-01-29,Customer_0665,Sale,1298673542.00,1233739864.90,Product_0665,Cancelled,Support,64933677.10,1324647012.84
2025-01-30,Customer_0666,Return,816844523.00,1237545273.00,Product_0666,Returned,Sales,-420700750.00,0.00
2025-01-31,Customer_0667,Sale,1435156581.00,961554909.27,Product_0667,Completed,Marketing,473601671.73,1535617541.67
2025-02-01,Customer_0668,Sale,592178111.00,414524677.70,Product_0668,Processing,Operations,177653433.30,615865235.44
2025-02-02,Customer_0669,Sale,96009811.00,72967456.36,Product_0669,Shipped,Finance,23042354.64,100810301.55
2025-02-03,Customer_0670,Sale,1762639984.00,1374859187.52,Product_0670,Delivered,IT,387780796.48,1727387184.32
2025-02-04,Customer_0671,Sale,1698012884.00,1613112239.80,Product_0671,Cancelled,HR,84900644.20,1731973141.68
2025-02-05,Customer_0672,Return,921633263.00,2110832895.00,Product_0672,Returned,Support,-1189199632.00,0.00
2025-02-06,Customer_0673,Sale,1289716090.00,851212619.40,Product_0673,Completed,Sales,438503470.60,1367099055.40
2025-02-07,Customer_0674,Sale,183518244.00,154155324.96,Product_0674,Processing,Marketing,29362919.04,189023791.32
2025-02-08,Customer_0675,Sale,559704241.00,414181138.34,Product_0675,Shipped,Operations,145523102.66,582092410.64
2025-02-09,Customer_0676,Sale,282264071.00,237101819.64,Product_0676,Delivered,Finance,45162251.36,273796148.87
2025-02-10,Customer_0677,Sale,647443483.00,615071308.85,Product_0677,Cancelled,IT,32372174.15,660392352.66
2025-02-11,Customer_0678,Return,701868765.00,1828360649.00,Product_0678,Returned,HR,-1126491884.00,0.00
2025-02-12,Customer_0679,Sale,455438963.00,314252884.47,Product_0679,Completed,Support,141186078.53,459993352.63
2025-02-13,Customer_0680,Sale,1525375222.00,1281315186.48,Product_0680,Processing,Sales,244060035.52,1479613965.34
2025-02-14,Customer_0681,Sale,1118937416.00,828013687.84,Product_0681,Shipped,Marketing,290923728.16,1118937416.00
2025-02-15,Customer_0682,Sale,1221503470.00,830622359.60,Product_0682,Delivered,Operations,390881110.40,1270363608.80
2025-02-16,Customer_0683,Sale,673097499.00,639442624.05,Product_0683,Cancelled,Finance,33654874.95,686559448.98
2025-02-17,Customer_0684,Return,1367155819.00,2999440829.00,Product_0684,Returned,IT,-1632285010.00,0.00
2025-02-18,Customer_0685,Sale,411410597.00,263302782.08,Product_0685,Completed,HR,148107814.92,407296491.03
2025-02-19,Customer_0686,Sale,1773425924.00,1259132406.04,Product_0686,Processing,Support,514293517.96,1933034257.16
2025-02-20,Customer_0687,Sale,941511786.00,611982660.90,Product_0687,Shipped,Sales,329529125.10,998002493.16
2025-02-21,Customer_0688,Sale,1169876514.00,889106150.64,Product_0688,Delivered,Marketing,280770363.36,1181575279.14
2025-02-22,Customer_0689,Sale,1720860606.00,1634817575.70,Product_0689,Cancelled,Operations,86043030.30,1755277818.12
2025-02-23,Customer_0690,Return,1667207346.00,1962303621.00,Product_0690,Returned,Finance,-295096275.00,0.00
2025-02-24,Customer_0691,Sale,219772922.00,184609254.48,Product_0691,Completed,IT,35163667.52,226366109.66
2025-02-25,Customer_0692,Sale,1057713772.00,676936814.08,Product_0692,Processing,HR,380776957.92,1068290909.72
2025-02-26,Customer_0693,Sale,1833413505.00,1631738019.45,Product_0693,Shipped,Support,201675485.55,1741742829.75
2025-02-27,Customer_0694,Sale,1808258994.00,1464689785.14,Product_0694,Delivered,Sales,343569208.86,1717846044.30
2025-02-28,Customer_0695,Sale,1031428296.00,979856881.20,Product_0695,Cancelled,Marketing,51571414.80,1052056861.92
2025-03-01,Customer_0696,Return,1372655551.00,2568198673.00,Product_0696,Returned,Operations,-1195543122.00,0.00
2025-03-02,Customer_0697,Sale,2126246891.00,1211960727.87,Product_0697,Completed,Finance,914286163.13,2104984422.09
2025-03-03,Customer_0698,Sale,734201403.00,455204869.86,Product_0698,Processing,IT,278996533.14,778253487.18
2025-03-04,Customer_0699,Sale,2001697523.00,1100933637.65,Product_0699,Shipped,HR,900763885.35,2081765423.92
2025-03-05,Customer_0700,Sale,1433098234.00,845527958.06,Product_0700,Delivered,Support,587570275.94,1476091181.02
2025-03-06,Customer_0701,Sale,347607841.00,330227448.95,Product_0701,Cancelled,Sales,17380392.05,354559997.82
2025-03-07,Customer_0702,Return,271500609.00,2062517994.00,Product_0702,Returned,Marketing,-1791017385.00,0.00
2025-03-08,Customer_0703,Sale,258985811.00,199419074.47,Product_0703,Completed,Operations,59566736.53,251216236.67
2025-03-09,Customer_0704,Sale,763889040.00,679861245.60,Product_0704,Processing,Finance,84027794.40,794444601.60
2025-03-10,Customer_0705,Sale,193239478.00,160388766.74,Product_0705,Shipped,IT,32850711.26,195171872.78
2025-03-11,Customer_0706,Sale,1116448636.00,881994422.44,Product_0706,Delivered,HR,234454213.56,1183435554.16
2025-03-12,Customer_0707,Sale,947040345.00,899688327.75,Product_0707,Cancelled,Support,47352017.25,965981151.90
2025-03-13,Customer_0708,Return,903684388.00,2524356340.00,Product_0708,Returned,Sales,-1620671952.00,0.00
2025-03-14,Customer_0709,Sale,197479334.00,134285947.12,Product_0709,Completed,Marketing,63193386.88,189580160.64
2025-03-15,Customer_0710,Sale,856886017.00,479856169.52,Product_0710,Processing,Operations,377029847.48,839748296.66
2025-03-16,Customer_0711,Sale,29862482.00,22994111.14,Product_0711,Shipped,Finance,6868370.86,31056981.28
2025-03-17,Customer_0712,Sale,2022475498.00,1173035788.84,Product_0712,Delivered,IT,849439709.16,2062925007.96
2025-03-18,Customer_0713,Sale,1521181558.00,1445122480.10,Product_0713,Cancelled,HR,76059077.90,1551605189.16
2025-03-19,Customer_0714,Return,962413159.00,1629550361.00,Product_0714,Returned,Support,-667137202.00,0.00
2025-03-20,Customer_0715,Sale,2049167900.00,1352450814.00,Product_0715,Completed,Sales,696717086.00,2110642937.00
2025-03-21,Customer_0716,Sale,548796633.00,450013239.06,Product_0716,Processing,Marketing,98783393.94,526844767.68
2025-03-22,Customer_0717,Sale,1454833374.00,1120221697.98,Product_0717,Shipped,Operations,334611676.02,1527575042.70
2025-03-23,Customer_0718,Sale,399026026.00,331191601.58,Product_0718,Delivered,Finance,67834424.42,426957847.82
2025-03-24,Customer_0719,Sale,574186105.00,545476799.75,Product_0719,Cancelled,IT,28709305.25,585669827.10
2025-03-25,Customer_0720,Return,217146960.00,1831175779.00,Product_0720,Returned,HR,-1614028819.00,0.00
2025-03-26,Customer_0721,Sale,998403771.00,658946488.86,Product_0721,Completed,Support,339457282.14,948483582.45
2025-03-27,Customer_0722,Sale,1846546467.00,1366444385.58,Product_0722,Processing,Sales,480102081.42,1938873790.35
2025-03-28,Customer_0723,Sale,1991836996.00,1195102197.60,Product_0723,Shipped,Marketing,796734798.40,2091428845.80
2025-03-29,Customer_0724,Sale,1175909124.00,1023040937.88,Product_0724,Delivered,Operations,152868186.12,1152390941.52
2025-03-30,Customer_0725,Sale,70195.00,66685.25,Product_0725,Cancelled,Finance,3509.75,71598.90
