name,email,phone,address,city,country,tax_id,contact_person,total_purchased,purchase_order_count,rating,status,notes
Supplier_0325,supplier0325@example.com,0700000325,SupplierAddr_0325_CanTho,CanTho,Vietnam,TAX000000325,Contact_0325,1026742697.00,369,excellent,active,demo_data
Supplier_0326,supplier0326@example.com,0700000326,SupplierAddr_0326_Hue,Hue,Vietnam,TAX000000326,Contact_0326,167583494.00,187,good,inactive,demo_data
Supplier_0327,supplier0327@example.com,0700000327,SupplierAddr_0327_NhaTrang,NhaTrang,Vietnam,TAX000000327,Contact_0327,458273534.00,66,average,blocked,demo_data
Supplier_0328,supplier0328@example.com,0700000328,SupplierAddr_0328_VungTau,VungTau,Vietnam,TAX000000328,Contact_0328,224071566.00,357,poor,active,demo_data
Supplier_0329,supplier0329@example.com,0700000329,SupplierAddr_0329_BinhDuong,BinhDuong,Vietnam,TAX000000329,Contact_0329,1063212960.00,175,excellent,inactive,demo_data
Supplier_0330,supplier0330@example.com,0700000330,SupplierAddr_0330_BacNinh,BacNinh,Vietnam,TAX000000330,Contact_0330,795620629.00,40,good,blocked,demo_data
Supplier_0331,supplier0331@example.com,0700000331,SupplierAddr_0331_HaNoi,HaNoi,Vietnam,TAX000000331,Contact_0331,1461055850.00,169,average,active,demo_data
Supplier_0332,supplier0332@example.com,0700000332,SupplierAddr_0332_HoChiMinh,HoChiMinh,Vietnam,TAX000000332,Contact_0332,268737069.00,210,poor,inactive,demo_data
Supplier_0333,supplier0333@example.com,0700000333,SupplierAddr_0333_DaNang,DaNang,Vietnam,TAX000000333,Contact_0333,1772089648.00,236,excellent,blocked,demo_data
Supplier_0334,supplier0334@example.com,0700000334,SupplierAddr_0334_HaiPhong,HaiPhong,Vietnam,TAX000000334,Contact_0334,775250529.00,111,good,active,demo_data
Supplier_0335,supplier0335@example.com,0700000335,SupplierAddr_0335_CanTho,CanTho,Vietnam,TAX000000335,Contact_0335,1337066010.00,361,average,inactive,demo_data
Supplier_0336,supplier0336@example.com,0700000336,SupplierAddr_0336_Hue,Hue,Vietnam,TAX000000336,Contact_0336,1928764132.00,16,poor,blocked,demo_data
Supplier_0337,supplier0337@example.com,0700000337,SupplierAddr_0337_NhaTrang,NhaTrang,Vietnam,TAX000000337,Contact_0337,642192538.00,28,excellent,active,demo_data
Supplier_0338,supplier0338@example.com,0700000338,SupplierAddr_0338_VungTau,VungTau,Vietnam,TAX000000338,Contact_0338,1588656358.00,270,good,inactive,demo_data
Supplier_0339,supplier0339@example.com,0700000339,SupplierAddr_0339_BinhDuong,BinhDuong,Vietnam,TAX000000339,Contact_0339,2189907375.00,37,average,blocked,demo_data
Supplier_0340,supplier0340@example.com,0700000340,SupplierAddr_0340_BacNinh,BacNinh,Vietnam,TAX000000340,Contact_0340,439551425.00,136,poor,active,demo_data
Supplier_0341,supplier0341@example.com,0700000341,SupplierAddr_0341_HaNoi,HaNoi,Vietnam,TAX000000341,Contact_0341,327851716.00,6,excellent,inactive,demo_data
Supplier_0342,supplier0342@example.com,0700000342,SupplierAddr_0342_HoChiMinh,HoChiMinh,Vietnam,TAX000000342,Contact_0342,1486477791.00,340,good,blocked,demo_data
Supplier_0343,supplier0343@example.com,0700000343,SupplierAddr_0343_DaNang,DaNang,Vietnam,TAX000000343,Contact_0343,1324574374.00,48,average,active,demo_data
Supplier_0344,supplier0344@example.com,0700000344,SupplierAddr_0344_HaiPhong,HaiPhong,Vietnam,TAX000000344,Contact_0344,525120045.00,352,poor,inactive,demo_data
Supplier_0345,supplier0345@example.com,0700000345,SupplierAddr_0345_CanTho,CanTho,Vietnam,TAX000000345,Contact_0345,1922824723.00,381,excellent,blocked,demo_data
Supplier_0346,supplier0346@example.com,0700000346,SupplierAddr_0346_Hue,Hue,Vietnam,TAX000000346,Contact_0346,1367304074.00,154,good,active,demo_data
Supplier_0347,supplier0347@example.com,0700000347,SupplierAddr_0347_NhaTrang,NhaTrang,Vietnam,TAX000000347,Contact_0347,1801120781.00,393,average,inactive,demo_data
Supplier_0348,supplier0348@example.com,0700000348,SupplierAddr_0348_VungTau,VungTau,Vietnam,TAX000000348,Contact_0348,468787179.00,183,poor,blocked,demo_data
Supplier_0349,supplier0349@example.com,0700000349,SupplierAddr_0349_BinhDuong,BinhDuong,Vietnam,TAX000000349,Contact_0349,660723690.00,324,excellent,active,demo_data
Supplier_0350,supplier0350@example.com,0700000350,SupplierAddr_0350_BacNinh,BacNinh,Vietnam,TAX000000350,Contact_0350,546340654.00,146,good,inactive,demo_data
Supplier_0351,supplier0351@example.com,0700000351,SupplierAddr_0351_HaNoi,HaNoi,Vietnam,TAX000000351,Contact_0351,1796302582.00,186,average,blocked,demo_data
Supplier_0352,supplier0352@example.com,0700000352,SupplierAddr_0352_HoChiMinh,HoChiMinh,Vietnam,TAX000000352,Contact_0352,531270763.00,296,poor,active,demo_data
Supplier_0353,supplier0353@example.com,0700000353,SupplierAddr_0353_DaNang,DaNang,Vietnam,TAX000000353,Contact_0353,846521564.00,201,excellent,inactive,demo_data
Supplier_0354,supplier0354@example.com,0700000354,SupplierAddr_0354_HaiPhong,HaiPhong,Vietnam,TAX000000354,Contact_0354,1005323193.00,356,good,blocked,demo_data
Supplier_0355,supplier0355@example.com,0700000355,SupplierAddr_0355_CanTho,CanTho,Vietnam,TAX000000355,Contact_0355,1584537109.00,129,average,active,demo_data
Supplier_0356,supplier0356@example.com,0700000356,SupplierAddr_0356_Hue,Hue,Vietnam,TAX000000356,Contact_0356,1125174987.00,279,poor,inactive,demo_data
Supplier_0357,supplier0357@example.com,0700000357,SupplierAddr_0357_NhaTrang,NhaTrang,Vietnam,TAX000000357,Contact_0357,1083345228.00,318,excellent,blocked,demo_data
Supplier_0358,supplier0358@example.com,0700000358,SupplierAddr_0358_VungTau,VungTau,Vietnam,TAX000000358,Contact_0358,2191195615.00,193,good,active,demo_data
Supplier_0359,supplier0359@example.com,0700000359,SupplierAddr_0359_BinhDuong,BinhDuong,Vietnam,TAX000000359,Contact_0359,214287221.00,123,average,inactive,demo_data
Supplier_0360,supplier0360@example.com,0700000360,SupplierAddr_0360_BacNinh,BacNinh,Vietnam,TAX000000360,Contact_0360,1041174559.00,13,poor,blocked,demo_data
Supplier_0361,supplier0361@example.com,0700000361,SupplierAddr_0361_HaNoi,HaNoi,Vietnam,TAX000000361,Contact_0361,1907691957.00,240,excellent,active,demo_data
Supplier_0362,supplier0362@example.com,0700000362,SupplierAddr_0362_HoChiMinh,HoChiMinh,Vietnam,TAX000000362,Contact_0362,2199334951.00,266,good,inactive,demo_data
Supplier_0363,supplier0363@example.com,0700000363,SupplierAddr_0363_DaNang,DaNang,Vietnam,TAX000000363,Contact_0363,2128794283.00,223,average,blocked,demo_data
Supplier_0364,supplier0364@example.com,0700000364,SupplierAddr_0364_HaiPhong,HaiPhong,Vietnam,TAX000000364,Contact_0364,407502087.00,249,poor,active,demo_data
Supplier_0365,supplier0365@example.com,0700000365,SupplierAddr_0365_CanTho,CanTho,Vietnam,TAX000000365,Contact_0365,702158196.00,277,excellent,inactive,demo_data
Supplier_0366,supplier0366@example.com,0700000366,SupplierAddr_0366_Hue,Hue,Vietnam,TAX000000366,Contact_0366,1185216089.00,323,good,blocked,demo_data
Supplier_0367,supplier0367@example.com,0700000367,SupplierAddr_0367_NhaTrang,NhaTrang,Vietnam,TAX000000367,Contact_0367,454549403.00,378,average,active,demo_data
Supplier_0368,supplier0368@example.com,0700000368,SupplierAddr_0368_VungTau,VungTau,Vietnam,TAX000000368,Contact_0368,955561209.00,102,poor,inactive,demo_data
Supplier_0369,supplier0369@example.com,0700000369,SupplierAddr_0369_BinhDuong,BinhDuong,Vietnam,TAX000000369,Contact_0369,1146533264.00,72,excellent,blocked,demo_data
Supplier_0370,supplier0370@example.com,0700000370,SupplierAddr_0370_BacNinh,BacNinh,Vietnam,TAX000000370,Contact_0370,1849380609.00,314,good,active,demo_data
Supplier_0371,supplier0371@example.com,0700000371,SupplierAddr_0371_HaNoi,HaNoi,Vietnam,TAX000000371,Contact_0371,1604061275.00,163,average,inactive,demo_data
Supplier_0372,supplier0372@example.com,0700000372,SupplierAddr_0372_HoChiMinh,HoChiMinh,Vietnam,TAX000000372,Contact_0372,2315635486.00,355,poor,blocked,demo_data
Supplier_0373,supplier0373@example.com,0700000373,SupplierAddr_0373_DaNang,DaNang,Vietnam,TAX000000373,Contact_0373,1467328644.00,177,excellent,active,demo_data
Supplier_0374,supplier0374@example.com,0700000374,SupplierAddr_0374_HaiPhong,HaiPhong,Vietnam,TAX000000374,Contact_0374,411672375.00,52,good,inactive,demo_data
Supplier_0375,supplier0375@example.com,0700000375,SupplierAddr_0375_CanTho,CanTho,Vietnam,TAX000000375,Contact_0375,693455377.00,108,average,blocked,demo_data
Supplier_0376,supplier0376@example.com,0700000376,SupplierAddr_0376_Hue,Hue,Vietnam,TAX000000376,Contact_0376,1824856195.00,320,poor,active,demo_data
Supplier_0377,supplier0377@example.com,0700000377,SupplierAddr_0377_NhaTrang,NhaTrang,Vietnam,TAX000000377,Contact_0377,1402069952.00,218,excellent,inactive,demo_data
Supplier_0378,supplier0378@example.com,0700000378,SupplierAddr_0378_VungTau,VungTau,Vietnam,TAX000000378,Contact_0378,600122693.00,273,good,blocked,demo_data
Supplier_0379,supplier0379@example.com,0700000379,SupplierAddr_0379_BinhDuong,BinhDuong,Vietnam,TAX000000379,Contact_0379,1629991055.00,398,average,active,demo_data
Supplier_0380,supplier0380@example.com,0700000380,SupplierAddr_0380_BacNinh,BacNinh,Vietnam,TAX000000380,Contact_0380,1421018434.00,233,poor,inactive,demo_data
Supplier_0381,supplier0381@example.com,0700000381,SupplierAddr_0381_HaNoi,HaNoi,Vietnam,TAX000000381,Contact_0381,1302925720.00,262,excellent,blocked,demo_data
Supplier_0382,supplier0382@example.com,0700000382,SupplierAddr_0382_HoChiMinh,HoChiMinh,Vietnam,TAX000000382,Contact_0382,2057289478.00,118,good,active,demo_data
Supplier_0383,supplier0383@example.com,0700000383,SupplierAddr_0383_DaNang,DaNang,Vietnam,TAX000000383,Contact_0383,486883849.00,106,average,inactive,demo_data
Supplier_0384,supplier0384@example.com,0700000384,SupplierAddr_0384_HaiPhong,HaiPhong,Vietnam,TAX000000384,Contact_0384,303833046.00,37,poor,blocked,demo_data
Supplier_0385,supplier0385@example.com,0700000385,SupplierAddr_0385_CanTho,CanTho,Vietnam,TAX000000385,Contact_0385,1597862989.00,313,excellent,active,demo_data
Supplier_0386,supplier0386@example.com,0700000386,SupplierAddr_0386_Hue,Hue,Vietnam,TAX000000386,Contact_0386,609296863.00,295,good,inactive,demo_data
Supplier_0387,supplier0387@example.com,0700000387,SupplierAddr_0387_NhaTrang,NhaTrang,Vietnam,TAX000000387,Contact_0387,1752253997.00,327,average,blocked,demo_data
Supplier_0388,supplier0388@example.com,0700000388,SupplierAddr_0388_VungTau,VungTau,Vietnam,TAX000000388,Contact_0388,224346528.00,320,poor,active,demo_data
Supplier_0389,supplier0389@example.com,0700000389,SupplierAddr_0389_BinhDuong,BinhDuong,Vietnam,TAX000000389,Contact_0389,910717586.00,334,excellent,inactive,demo_data
Supplier_0390,supplier0390@example.com,0700000390,SupplierAddr_0390_BacNinh,BacNinh,Vietnam,TAX000000390,Contact_0390,2136450928.00,310,good,blocked,demo_data
Supplier_0391,supplier0391@example.com,0700000391,SupplierAddr_0391_HaNoi,HaNoi,Vietnam,TAX000000391,Contact_0391,733706551.00,267,average,active,demo_data
Supplier_0392,supplier0392@example.com,0700000392,SupplierAddr_0392_HoChiMinh,HoChiMinh,Vietnam,TAX000000392,Contact_0392,284106024.00,354,poor,inactive,demo_data
Supplier_0393,supplier0393@example.com,0700000393,SupplierAddr_0393_DaNang,DaNang,Vietnam,TAX000000393,Contact_0393,2188700042.00,62,excellent,blocked,demo_data
Supplier_0394,supplier0394@example.com,0700000394,SupplierAddr_0394_HaiPhong,HaiPhong,Vietnam,TAX000000394,Contact_0394,204383325.00,182,good,active,demo_data
Supplier_0395,supplier0395@example.com,0700000395,SupplierAddr_0395_CanTho,CanTho,Vietnam,TAX000000395,Contact_0395,633377201.00,235,average,inactive,demo_data
Supplier_0396,supplier0396@example.com,0700000396,SupplierAddr_0396_Hue,Hue,Vietnam,TAX000000396,Contact_0396,1239689080.00,296,poor,blocked,demo_data
Supplier_0397,supplier0397@example.com,0700000397,SupplierAddr_0397_NhaTrang,NhaTrang,Vietnam,TAX000000397,Contact_0397,1659245101.00,361,excellent,active,demo_data
Supplier_0398,supplier0398@example.com,0700000398,SupplierAddr_0398_VungTau,VungTau,Vietnam,TAX000000398,Contact_0398,484158772.00,171,good,inactive,demo_data
Supplier_0399,supplier0399@example.com,0700000399,SupplierAddr_0399_BinhDuong,BinhDuong,Vietnam,TAX000000399,Contact_0399,614797567.00,270,average,blocked,demo_data
Supplier_0400,supplier0400@example.com,0700000400,SupplierAddr_0400_BacNinh,BacNinh,Vietnam,TAX000000400,Contact_0400,1089188877.00,156,poor,active,demo_data
Supplier_0401,supplier0401@example.com,0700000401,SupplierAddr_0401_HaNoi,HaNoi,Vietnam,TAX000000401,Contact_0401,1609550979.00,259,excellent,inactive,demo_data
Supplier_0402,supplier0402@example.com,0700000402,SupplierAddr_0402_HoChiMinh,HoChiMinh,Vietnam,TAX000000402,Contact_0402,1558752814.00,199,good,blocked,demo_data
Supplier_0403,supplier0403@example.com,0700000403,SupplierAddr_0403_DaNang,DaNang,Vietnam,TAX000000403,Contact_0403,498291942.00,16,average,active,demo_data
Supplier_0404,supplier0404@example.com,0700000404,SupplierAddr_0404_HaiPhong,HaiPhong,Vietnam,TAX000000404,Contact_0404,208902946.00,159,poor,inactive,demo_data
Supplier_0405,supplier0405@example.com,0700000405,SupplierAddr_0405_CanTho,CanTho,Vietnam,TAX000000405,Contact_0405,1612901055.00,18,excellent,blocked,demo_data
Supplier_0406,supplier0406@example.com,0700000406,SupplierAddr_0406_Hue,Hue,Vietnam,TAX000000406,Contact_0406,2157337784.00,270,good,active,demo_data
Supplier_0407,supplier0407@example.com,0700000407,SupplierAddr_0407_NhaTrang,NhaTrang,Vietnam,TAX000000407,Contact_0407,1141918876.00,146,average,inactive,demo_data
Supplier_0408,supplier0408@example.com,0700000408,SupplierAddr_0408_VungTau,VungTau,Vietnam,TAX000000408,Contact_0408,1233086147.00,197,poor,blocked,demo_data
Supplier_0409,supplier0409@example.com,0700000409,SupplierAddr_0409_BinhDuong,BinhDuong,Vietnam,TAX000000409,Contact_0409,406404692.00,308,excellent,active,demo_data
Supplier_0410,supplier0410@example.com,0700000410,SupplierAddr_0410_BacNinh,BacNinh,Vietnam,TAX000000410,Contact_0410,1988081725.00,174,good,inactive,demo_data
Supplier_0411,supplier0411@example.com,0700000411,SupplierAddr_0411_HaNoi,HaNoi,Vietnam,TAX000000411,Contact_0411,1969523549.00,210,average,blocked,demo_data
Supplier_0412,supplier0412@example.com,0700000412,SupplierAddr_0412_HoChiMinh,HoChiMinh,Vietnam,TAX000000412,Contact_0412,1533080331.00,285,poor,active,demo_data
Supplier_0413,supplier0413@example.com,0700000413,SupplierAddr_0413_DaNang,DaNang,Vietnam,TAX000000413,Contact_0413,474680789.00,361,excellent,inactive,demo_data
Supplier_0414,supplier0414@example.com,0700000414,SupplierAddr_0414_HaiPhong,HaiPhong,Vietnam,TAX000000414,Contact_0414,164959799.00,251,good,blocked,demo_data
Supplier_0415,supplier0415@example.com,0700000415,SupplierAddr_0415_CanTho,CanTho,Vietnam,TAX000000415,Contact_0415,1525121718.00,253,average,active,demo_data
Supplier_0416,supplier0416@example.com,0700000416,SupplierAddr_0416_Hue,Hue,Vietnam,TAX000000416,Contact_0416,1268663386.00,279,poor,inactive,demo_data
Supplier_0417,supplier0417@example.com,0700000417,SupplierAddr_0417_NhaTrang,NhaTrang,Vietnam,TAX000000417,Contact_0417,307559020.00,287,excellent,blocked,demo_data
Supplier_0418,supplier0418@example.com,0700000418,SupplierAddr_0418_VungTau,VungTau,Vietnam,TAX000000418,Contact_0418,340845448.00,328,good,active,demo_data
Supplier_0419,supplier0419@example.com,0700000419,SupplierAddr_0419_BinhDuong,BinhDuong,Vietnam,TAX000000419,Contact_0419,1832836063.00,50,average,inactive,demo_data
Supplier_0420,supplier0420@example.com,0700000420,SupplierAddr_0420_BacNinh,BacNinh,Vietnam,TAX000000420,Contact_0420,592775187.00,303,poor,blocked,demo_data
Supplier_0421,supplier0421@example.com,0700000421,SupplierAddr_0421_HaNoi,HaNoi,Vietnam,TAX000000421,Contact_0421,720197511.00,168,excellent,active,demo_data
Supplier_0422,supplier0422@example.com,0700000422,SupplierAddr_0422_HoChiMinh,HoChiMinh,Vietnam,TAX000000422,Contact_0422,1176731608.00,238,good,inactive,demo_data
Supplier_0423,supplier0423@example.com,0700000423,SupplierAddr_0423_DaNang,DaNang,Vietnam,TAX000000423,Contact_0423,742444452.00,302,average,blocked,demo_data
Supplier_0424,supplier0424@example.com,0700000424,SupplierAddr_0424_HaiPhong,HaiPhong,Vietnam,TAX000000424,Contact_0424,502759870.00,367,poor,active,demo_data
Supplier_0425,supplier0425@example.com,0700000425,SupplierAddr_0425_CanTho,CanTho,Vietnam,TAX000000425,Contact_0425,1728326727.00,250,excellent,inactive,demo_data
Supplier_0426,supplier0426@example.com,0700000426,SupplierAddr_0426_Hue,Hue,Vietnam,TAX000000426,Contact_0426,1546930536.00,181,good,blocked,demo_data
Supplier_0427,supplier0427@example.com,0700000427,SupplierAddr_0427_NhaTrang,NhaTrang,Vietnam,TAX000000427,Contact_0427,561686579.00,199,average,active,demo_data
Supplier_0428,supplier0428@example.com,0700000428,SupplierAddr_0428_VungTau,VungTau,Vietnam,TAX000000428,Contact_0428,1573314006.00,303,poor,inactive,demo_data
Supplier_0429,supplier0429@example.com,0700000429,SupplierAddr_0429_BinhDuong,BinhDuong,Vietnam,TAX000000429,Contact_0429,1631799314.00,168,excellent,blocked,demo_data
Supplier_0430,supplier0430@example.com,0700000430,SupplierAddr_0430_BacNinh,BacNinh,Vietnam,TAX000000430,Contact_0430,2063699932.00,300,good,active,demo_data
Supplier_0431,supplier0431@example.com,0700000431,SupplierAddr_0431_HaNoi,HaNoi,Vietnam,TAX000000431,Contact_0431,2145177915.00,85,average,inactive,demo_data
Supplier_0432,supplier0432@example.com,0700000432,SupplierAddr_0432_HoChiMinh,HoChiMinh,Vietnam,TAX000000432,Contact_0432,1516806753.00,326,poor,blocked,demo_data
Supplier_0433,supplier0433@example.com,0700000433,SupplierAddr_0433_DaNang,DaNang,Vietnam,TAX000000433,Contact_0433,745953590.00,256,excellent,active,demo_data
Supplier_0434,supplier0434@example.com,0700000434,SupplierAddr_0434_HaiPhong,HaiPhong,Vietnam,TAX000000434,Contact_0434,1624538787.00,362,good,inactive,demo_data
Supplier_0435,supplier0435@example.com,0700000435,SupplierAddr_0435_CanTho,CanTho,Vietnam,TAX000000435,Contact_0435,2306230455.00,43,average,blocked,demo_data
Supplier_0436,supplier0436@example.com,0700000436,SupplierAddr_0436_Hue,Hue,Vietnam,TAX000000436,Contact_0436,1083063927.00,367,poor,active,demo_data
Supplier_0437,supplier0437@example.com,0700000437,SupplierAddr_0437_NhaTrang,NhaTrang,Vietnam,TAX000000437,Contact_0437,1005790566.00,140,excellent,inactive,demo_data
Supplier_0438,supplier0438@example.com,0700000438,SupplierAddr_0438_VungTau,VungTau,Vietnam,TAX000000438,Contact_0438,732907072.00,54,good,blocked,demo_data
Supplier_0439,supplier0439@example.com,0700000439,SupplierAddr_0439_BinhDuong,BinhDuong,Vietnam,TAX000000439,Contact_0439,649615277.00,230,average,active,demo_data
Supplier_0440,supplier0440@example.com,0700000440,SupplierAddr_0440_BacNinh,BacNinh,Vietnam,TAX000000440,Contact_0440,915802058.00,286,poor,inactive,demo_data
Supplier_0441,supplier0441@example.com,0700000441,SupplierAddr_0441_HaNoi,HaNoi,Vietnam,TAX000000441,Contact_0441,2227800057.00,382,excellent,blocked,demo_data
Supplier_0442,supplier0442@example.com,0700000442,SupplierAddr_0442_HoChiMinh,HoChiMinh,Vietnam,TAX000000442,Contact_0442,898516230.00,232,good,active,demo_data
Supplier_0443,supplier0443@example.com,0700000443,SupplierAddr_0443_DaNang,DaNang,Vietnam,TAX000000443,Contact_0443,238201383.00,10,average,inactive,demo_data
Supplier_0444,supplier0444@example.com,0700000444,SupplierAddr_0444_HaiPhong,HaiPhong,Vietnam,TAX000000444,Contact_0444,1866122632.00,224,poor,blocked,demo_data
Supplier_0445,supplier0445@example.com,0700000445,SupplierAddr_0445_CanTho,CanTho,Vietnam,TAX000000445,Contact_0445,1196186197.00,142,excellent,active,demo_data
Supplier_0446,supplier0446@example.com,0700000446,SupplierAddr_0446_Hue,Hue,Vietnam,TAX000000446,Contact_0446,582631013.00,370,good,inactive,demo_data
Supplier_0447,supplier0447@example.com,0700000447,SupplierAddr_0447_NhaTrang,NhaTrang,Vietnam,TAX000000447,Contact_0447,1232042635.00,237,average,blocked,demo_data
Supplier_0448,supplier0448@example.com,0700000448,SupplierAddr_0448_VungTau,VungTau,Vietnam,TAX000000448,Contact_0448,988324688.00,197,poor,active,demo_data
Supplier_0449,supplier0449@example.com,0700000449,SupplierAddr_0449_BinhDuong,BinhDuong,Vietnam,TAX000000449,Contact_0449,834212258.00,38,excellent,inactive,demo_data
Supplier_0450,supplier0450@example.com,0700000450,SupplierAddr_0450_BacNinh,BacNinh,Vietnam,TAX000000450,Contact_0450,207326705.00,210,good,blocked,demo_data
Supplier_0451,supplier0451@example.com,0700000451,SupplierAddr_0451_HaNoi,HaNoi,Vietnam,TAX000000451,Contact_0451,1510324884.00,160,average,active,demo_data
Supplier_0452,supplier0452@example.com,0700000452,SupplierAddr_0452_HoChiMinh,HoChiMinh,Vietnam,TAX000000452,Contact_0452,191439091.00,395,poor,inactive,demo_data
Supplier_0453,supplier0453@example.com,0700000453,SupplierAddr_0453_DaNang,DaNang,Vietnam,TAX000000453,Contact_0453,352732409.00,173,excellent,blocked,demo_data
Supplier_0454,supplier0454@example.com,0700000454,SupplierAddr_0454_HaiPhong,HaiPhong,Vietnam,TAX000000454,Contact_0454,706639045.00,180,good,active,demo_data
Supplier_0455,supplier0455@example.com,0700000455,SupplierAddr_0455_CanTho,CanTho,Vietnam,TAX000000455,Contact_0455,2005187989.00,363,average,inactive,demo_data
Supplier_0456,supplier0456@example.com,0700000456,SupplierAddr_0456_Hue,Hue,Vietnam,TAX000000456,Contact_0456,101379213.00,139,poor,blocked,demo_data
Supplier_0457,supplier0457@example.com,0700000457,SupplierAddr_0457_NhaTrang,NhaTrang,Vietnam,TAX000000457,Contact_0457,347201015.00,353,excellent,active,demo_data
Supplier_0458,supplier0458@example.com,0700000458,SupplierAddr_0458_VungTau,VungTau,Vietnam,TAX000000458,Contact_0458,493699739.00,251,good,inactive,demo_data
Supplier_0459,supplier0459@example.com,0700000459,SupplierAddr_0459_BinhDuong,BinhDuong,Vietnam,TAX000000459,Contact_0459,2046344342.00,350,average,blocked,demo_data
Supplier_0460,supplier0460@example.com,0700000460,SupplierAddr_0460_BacNinh,BacNinh,Vietnam,TAX000000460,Contact_0460,351190396.00,143,poor,active,demo_data
Supplier_0461,supplier0461@example.com,0700000461,SupplierAddr_0461_HaNoi,HaNoi,Vietnam,TAX000000461,Contact_0461,638975976.00,52,excellent,inactive,demo_data
Supplier_0462,supplier0462@example.com,0700000462,SupplierAddr_0462_HoChiMinh,HoChiMinh,Vietnam,TAX000000462,Contact_0462,2148255127.00,185,good,blocked,demo_data
Supplier_0463,supplier0463@example.com,0700000463,SupplierAddr_0463_DaNang,DaNang,Vietnam,TAX000000463,Contact_0463,1867973299.00,115,average,active,demo_data
Supplier_0464,supplier0464@example.com,0700000464,SupplierAddr_0464_HaiPhong,HaiPhong,Vietnam,TAX000000464,Contact_0464,708264036.00,250,poor,inactive,demo_data
Supplier_0465,supplier0465@example.com,0700000465,SupplierAddr_0465_CanTho,CanTho,Vietnam,TAX000000465,Contact_0465,1993666209.00,278,excellent,blocked,demo_data
Supplier_0466,supplier0466@example.com,0700000466,SupplierAddr_0466_Hue,Hue,Vietnam,TAX000000466,Contact_0466,1238726310.00,350,good,active,demo_data
Supplier_0467,supplier0467@example.com,0700000467,SupplierAddr_0467_NhaTrang,NhaTrang,Vietnam,TAX000000467,Contact_0467,2225700973.00,60,average,inactive,demo_data
Supplier_0468,supplier0468@example.com,0700000468,SupplierAddr_0468_VungTau,VungTau,Vietnam,TAX000000468,Contact_0468,864785086.00,399,poor,blocked,demo_data
Supplier_0469,supplier0469@example.com,0700000469,SupplierAddr_0469_BinhDuong,BinhDuong,Vietnam,TAX000000469,Contact_0469,1159102327.00,43,excellent,active,demo_data
Supplier_0470,supplier0470@example.com,0700000470,SupplierAddr_0470_BacNinh,BacNinh,Vietnam,TAX000000470,Contact_0470,2017702428.00,108,good,inactive,demo_data
Supplier_0471,supplier0471@example.com,0700000471,SupplierAddr_0471_HaNoi,HaNoi,Vietnam,TAX000000471,Contact_0471,1023057146.00,130,average,blocked,demo_data
Supplier_0472,supplier0472@example.com,0700000472,SupplierAddr_0472_HoChiMinh,HoChiMinh,Vietnam,TAX000000472,Contact_0472,1535025451.00,228,poor,active,demo_data
Supplier_0473,supplier0473@example.com,0700000473,SupplierAddr_0473_DaNang,DaNang,Vietnam,TAX000000473,Contact_0473,1856629958.00,115,excellent,inactive,demo_data
Supplier_0474,supplier0474@example.com,0700000474,SupplierAddr_0474_HaiPhong,HaiPhong,Vietnam,TAX000000474,Contact_0474,2090179609.00,372,good,blocked,demo_data
Supplier_0475,supplier0475@example.com,0700000475,SupplierAddr_0475_CanTho,CanTho,Vietnam,TAX000000475,Contact_0475,1484302468.00,321,average,active,demo_data
Supplier_0476,supplier0476@example.com,0700000476,SupplierAddr_0476_Hue,Hue,Vietnam,TAX000000476,Contact_0476,393774210.00,247,poor,inactive,demo_data
Supplier_0477,supplier0477@example.com,0700000477,SupplierAddr_0477_NhaTrang,NhaTrang,Vietnam,TAX000000477,Contact_0477,1042912735.00,31,excellent,blocked,demo_data
Supplier_0478,supplier0478@example.com,0700000478,SupplierAddr_0478_VungTau,VungTau,Vietnam,TAX000000478,Contact_0478,834540663.00,112,good,active,demo_data
Supplier_0479,supplier0479@example.com,0700000479,SupplierAddr_0479_BinhDuong,BinhDuong,Vietnam,TAX000000479,Contact_0479,2051961719.00,253,average,inactive,demo_data
Supplier_0480,supplier0480@example.com,0700000480,SupplierAddr_0480_BacNinh,BacNinh,Vietnam,TAX000000480,Contact_0480,2050898003.00,396,poor,blocked,demo_data
Supplier_0481,supplier0481@example.com,0700000481,SupplierAddr_0481_HaNoi,HaNoi,Vietnam,TAX000000481,Contact_0481,1563736283.00,280,excellent,active,demo_data
Supplier_0482,supplier0482@example.com,0700000482,SupplierAddr_0482_HoChiMinh,HoChiMinh,Vietnam,TAX000000482,Contact_0482,2276034076.00,150,good,inactive,demo_data
Supplier_0483,supplier0483@example.com,0700000483,SupplierAddr_0483_DaNang,DaNang,Vietnam,TAX000000483,Contact_0483,786542953.00,111,average,blocked,demo_data
Supplier_0484,supplier0484@example.com,0700000484,SupplierAddr_0484_HaiPhong,HaiPhong,Vietnam,TAX000000484,Contact_0484,444478864.00,397,poor,active,demo_data
Supplier_0485,supplier0485@example.com,0700000485,SupplierAddr_0485_CanTho,CanTho,Vietnam,TAX000000485,Contact_0485,1296891216.00,295,excellent,inactive,demo_data
Supplier_0486,supplier0486@example.com,0700000486,SupplierAddr_0486_Hue,Hue,Vietnam,TAX000000486,Contact_0486,700060563.00,9,good,blocked,demo_data
Supplier_0487,supplier0487@example.com,0700000487,SupplierAddr_0487_NhaTrang,NhaTrang,Vietnam,TAX000000487,Contact_0487,1063467018.00,301,average,active,demo_data
